"os_id","contribution_date","name","address","country_code","country_name","lat","lng","sector","contributor (list)","number_of_workers","parent_company","processing_type_facility_type_raw","facility_type","processing_type","product_type","is_closed"
"BD2025164579V9K","2025-06-02","Green Textile Ltd.","(Ground Floor), Sagardighi Road, Nijhuri, Baraid, Meduari, Bhaluka, Mymensingh-2240","BD","Bangladesh",24.5325191,89.4770748,"Apparel","Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh Export Oriented RMG factory List, Bangladesh June 2025)","3306","","Cutting|Sewing|Washing|Dyeing|Finishing and Packing","Final Product Assembly|Warehousing / Distribution|Printing, Product Dyeing and Laundering|Printing, Product Dyeing and Laundering|Final Product Assembly","Sewing|Packing|Washing|Dyeing|Cutting","Pants|Boxer Shorts|Children/ Infants Wears|Pajama Sets|Dress Shirts/ Shirts MB|Shorts","False"
"BD20251646HJFQ9","2025-06-02","Green Textile Ltd. (Unit-3)","(Ground Floor), Sagardighi Road, Nijhuri, Baraid, Meduari, Bhaluka, Mymensingh-2240","BD","Bangladesh",24.5325191,89.4770748,"Apparel","Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh Export Oriented RMG factory List, Bangladesh June 2025)","3017","","Cutting|Embroidery|Sewing|Finishing and Packing","Final Product Assembly|Warehousing / Distribution|Textile or Material Production|Final Product Assembly","Sewing|Packing|Embroidery|Cutting","Pants|Boxer Shorts|Ladies Shirts/ Blouses & Fashion Wears|Children/ Infants Wears|Pajama Sets|Dress Shirts/ Shirts MB|Shorts","False"
"BD2024174NJ5M60","2024-06-20","Grey Textile Mills","Baghata, Tekpara, Narsingdi","BD","Bangladesh",23.839642,90.6332119,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills association (BTMA) - Associate Fabric Manufacturing Weaving Mill Production Locations List 2022-23)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD2025234PH6CBW","2025-08-10","G. R TEXTILE MILLS LTD","A. HASEM SUPER MARKET, NAYATI, SHIDDHIRGANJ, NARAYANGANJ","BD","Bangladesh",23.6894656,90.484115,"Apparel","Bangladesh Knitwear Manufacturers and Exporters Association (BKMEA) (BKMEA Member Factories Operational August 2025)","","","","","","","False"
"BD2024174H7AJ4J","2024-06-20","GSA Textile","Kandapara, Rosulpur, Narsingdi Sadar, Narsingdi.","BD","Bangladesh",23.9229707,90.7206173,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills association (BTMA) - Associate Fabric Manufacturing Weaving Mill Production Locations List 2022-23)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving","","False"
"BD2022298XTG4JW","2022-10-25","G.S TEXTILE INDUSTRIES","Near Gorurhat, Choto Madhabdi, Madhabdi, Narsingdi.","BD","Bangladesh",23.8481008,90.6701892,"Government Registry","Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)","","","","","","Textile","False"
"BD20241748GH3T0","2024-06-20","G. S. Textile Mills","Kotowalir Char, Madhabdi, Narshindi.","BD","Bangladesh",23.8481008,90.6701892,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving|Fabric Mill|Weaving","","False"
"BD20222985Z2D8T","2022-10-25","GULF KNITTING AND TEXTILE LTD.","40, INTERNATIONAL MADICAL COLLEGE ROAD, SATAISH, TONGI, GAZIPUR","BD","Bangladesh",23.9178706,90.3636722,"Government Registry","Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)","","","","","","Textile|Knitting","False"
"BD2020100MGMF4P","2020-04-09","Gulf Knitting & Textile Ltd.","27 Road, Gazipura, Tongi Gazipur","BD","Bangladesh",23.9248897,90.3948498,"Apparel","A Multi-Stakeholder Initiative","","","","","","","False"
"BD2019248AHZV6V","2019-09-05","Gulf Knitting & Textile Ltd.","Plot 40 (2nd Floor), International Medical College Hospital Road (Hazrat Shahjalal Road), Darail, Tongi, Gazipur-1712","BD","Bangladesh",23.9165015,90.3562761,"Apparel","Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh: Export-oriented RMG Factory List Sep 2019)|Mapped in Bangladesh (MiB) - BRAC University|Mapped in Bangladesh (MiB) - BRAC University|An Academic / Researcher / Journalist / Student|An Academic / Researcher / Journalist / Student|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh: Export Oriented RMG factory List, Bangladesh May 2022)|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh Export Oriented RMG factory List, Bangladesh June 2025)","760","","Printing|Cutting|Knitting|Embroidery|Sewing|Finishing and Packing","Final Product Assembly|Warehousing / Distribution|Printing, Product Dyeing and Laundering|Textile or Material Production|Textile or Material Production|Final Product Assembly","Sewing|Packing|Printing|Embroidery|Knitting|Cutting","Swimsuits|Boxer Shorts|Tank Tops|Trousers|Leggings|Ladies Tops|T-Shirts|Jackets|Polo Shirts|Shorts","False"
"BD20250737BZ3BR","2025-03-14","Gumti Textiles Ltd.","House#150, Road#01, Baridhara Dohs, Dhaka-1206","BD","Bangladesh",23.7743341,90.414959,"Textiles","Bangladesh Export Promotion Bureau [Public List]","","","","","","","False"
"BD2025073BRH11F","2025-03-14","Gumti Textiles Ltd.","Plot # 1163 Mouza # chandra, Shafipur, Kaliakaoir, Gazipur","BD","Bangladesh",24.0261018,90.2757594,"Apparel|Textiles|Unspecified","Bangladesh Export Promotion Bureau [Public List]|Bangladesh Export Promotion Bureau [Public List]|Kmart Australia (Kmart Australia Facility List May 2025)|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh Export Oriented RMG factory List, Bangladesh June 2025)","423","","Printing|Cutting|Knitting|Sewing|Dyeing|Finishing and Packing","Final Product Assembly|Warehousing / Distribution|Printing, Product Dyeing and Laundering|Textile or Material Production|Printing, Product Dyeing and Laundering|Final Product Assembly","Sewing|Packing|Printing|Knitting|Dyeing|Cutting","RMG|Woven|Knit|RMG|Woven|Knit|Swimsuits|Tank Tops|Children/ Infants Wears|Ladies Tops|T-Shirts|Polo Shirts|Shorts","False"
"BD20230643VAVYR","2024-10-23","GUMTI TEXTILES LTD","Ward# 07, Holding# C-01, Plot No#1163, Shafipur (Opp. of Ansar Academy) Chandra, Kaliakoir, Gazipur","BD","Bangladesh",24.0478735,90.23795229999999,"Apparel|Government Registry|Textiles|Unspecified","A Multi-Stakeholder Initiative|A Civil Society Organization|A Multi-Stakeholder Initiative|A Civil Society Organization|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - 0-9, A-G)|A Civil Society Organization|A Multi-Stakeholder Initiative|Mapped in Bangladesh (MiB) - BRAC University|A Multi-Stakeholder Initiative|JD Group [Public List] (JD Sports 2021 facility list)|An Academic / Researcher / Journalist / Student|An Academic / Researcher / Journalist / Student|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh: Export Oriented RMG factory List, Bangladesh May 2022)|Better Cotton (Better Cotton Initiative May 2021)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|International Accord Foundation (International Accord Factory List October 2022)|Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)|An Auditor / Certification Scheme / Service Provider|Lojas Renner S.A. (Lojas Renner Facility List July 2024 (Tier 1))|Lojas Renner S.A. (Lojas Renner Facility List 2023)|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)","1014|860","GUMTI TEXTILES LTD","Dyeing|Fabric Dyeing|Final Product Assembly","Final Product Assembly|Final Product Assembly","Fabric Dyeing|Dyeing|Final Product Assembly|Final Product Assembly","Textile","False"
"BD2024176YB72HZ","2024-06-21","Habibur Rahman Textile Mills Ltd.","Azimnagar, Kurchap, Debidwar, Comilla.","BD","Bangladesh",23.5072866,90.979677,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Yarn Manufacturing Spinning Mills Member list 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Yarn Manufacturing Spinning Mills Member list 2022-23 Production Locations List)","","","Yarn spinning","","Yarn spinning|Yarn spinning","","False"
"BD20201913JP9PZ","2020-07-09","Habigonj Textiles Ltd.","Olipur, Shayestaganj, Habiganj, Sylhet","BD","Bangladesh",24.276812,91.386063,"Apparel|Material Production|Unspecified","Better Cotton (Better Cotton Initiative June 2020)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|Better Cotton (Better Cotton Initiative May 2021)|A Multi-Stakeholder Initiative|A Brand / Retailer|Better Cotton (Better Cotton Initiative May 2021)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Civil Society Organization|A Multi-Stakeholder Initiative|A Civil Society Organization|A Brand / Retailer|An Auditor / Certification Scheme / Service Provider|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 6)","","","","","","","False"
"BD20222984F1XR8","2022-10-25","HAJEE AKTER TEXTILE & Processing MILLS LTD.","Girda-Nagarpara, Duptara-1460,  Araihazar, Narayanganj","BD","Bangladesh",23.8045892,90.60594859999999,"Government Registry","Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)","","","","","","Textile","False"
"BD2024174DNBWCF","2024-06-20","H.A. Malek Textile","28/5 Algi Road, Monohorpur, Madhabdi, Narsingdi","BD","Bangladesh",23.8455726,90.6715232,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Fabric Weaving Mill (General Member list) - 2022-23 Production Locations List)","","","Fabric Mill, Weaving","","Fabric Mill|Weaving|Fabric Mill|Weaving","","False"
"BD2021161FMM0W6","2021-06-07","Ha-Meem Textiles Ltd.","Faridpur, Telihati, Sreepur., Gazipur","BD","Bangladesh",24.254499,90.40572200000001,"Apparel|Government Registry|Textiles|Unspecified","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Textile Product Processing 2022-23 Production Locations List)|Tesco Stores Ltd (Tesco F&F Facility List June 2024)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Textile Product Processing 2022-23 Production Locations List)|Better Cotton (Better Cotton Initiative May 2021)|Worldly|Worldly|Worldly|Worldly|Worldly|ZDHC Foundation|ZDHC Foundation|ZDHC Foundation|ZDHC Foundation|ZDHC Foundation|ZDHC Foundation|Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)|A Brand / Retailer|A Brand / Retailer|Worldly|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Tesco Stores Ltd (F&F Facility List Oct 2023)|Worldly|Worldly|A Brand / Retailer|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)","","","Woven Dyeing","","Woven Dyeing|Woven Dyeing","Textile","False"
"BD2024176FABGBV","2024-06-21","Hamim Textile Mills Ltd.","Jamirdia, Master Bari, Bhaluka, Mymensingh.","BD","Bangladesh",24.2992101,90.3878996,"Textiles","Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) Yarn Manufacturing Spinning Mills Member list 2022-23 Production Locations List)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Yarn Manufacturing Spinning Mills Member list 2022-23 Production Locations List)","","","Yarn spinning","","Yarn spinning|Yarn spinning","","False"
"BD2024214NZK2WT","2024-10-23","Hamza Textiles Ltd.","Holding no. 503/1, Nayapara, Kashimpur, Gazipur Sadar, 1346, Gazipur","BD","Bangladesh",23.9845353,90.3219053,"Apparel|Government Registry|Manufacturing|Material Production|Multi-Category|Textiles|Unspecified","Color City Ltd. (Claimed)|Color City Ltd.|Nirapon Inc. (Nirapon Quarterly Factory Update June 2025)|A Brand / Retailer|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - H-P)|A Civil Society Organization|A Civil Society Organization|BESTSELLER (Tier 1 and Tier 0 June 2025)|A Civil Society Organization|A Brand / Retailer|A Multi-Stakeholder Initiative|Bangladesh Knitwear Manufacturers and Exporters Association (BKMEA) (BKMEA Member Factories Operational August 2025)|H&M Group (H&M March 2024 Facilities list)|H&M Group (H&M JULY 2024 Facilities list)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|BESTSELLER (Tier 1 and Tier 0 June 2024)|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Textile Product Processing 2022-23 Production Locations List)|A Brand / Retailer|Bangladesh Textile Mills association (BTMA) [Public List] (Bangladesh Textile Mills Association (BTMA) - Textile Product Processing 2022-23 Production Locations List)|A Brand / Retailer|A Multi-Stakeholder Initiative|MATALAN (Matalan facility list July 2024)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|H&M Group (H&M June 2024 Facilities list)|A Multi-Stakeholder Initiative|A Brand / Retailer|PUMA (PUMA Facility List 2024)|A Brand / Retailer|A Brand / Retailer|A Civil Society Organization|A Civil Society Organization|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|BESTSELLER (Tier 1 and Tier 0 August 2024)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Civil Society Organization|H&M Group (H&M Aug 2024 Facilities list)|A Civil Society Organization|A Civil Society Organization|A Civil Society Organization|A Brand / Retailer|Next Plc (Next Plc August 2024)|A Brand / Retailer|A Civil Society Organization|H&M Group (H&M Oct 2024 Facility list)|Gap Inc. (Gap Inc. Facility List October 2024)|H&M Group (Fabric, Yarn & Tanneries HM February 2023)|A Brand / Retailer|BESTSELLER (Tier 1 and Tier 0 October 2024)|H&M Group (H&M Processing Factories list from Feb 2023)|A Civil Society Organization|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 13)|Nirapon Inc. (Nirapon Active Factories February 2024)|Wikirate International e.V. (2018 Apparel Suppliers on Wikirate part 5)|H&M Group (H&M January 2024 Facilities list)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|International Accord Foundation (International Accord signatory Covered supplier list for Bangladesh May 2024)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Civil Society Organization|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|BESTSELLER (Tier 1 and Tier 0 June 2024)|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|Kappahl Group (KappAhl Processing Facility List August 2020)|Kappahl Group (KappAhl Processing Facility List August 2020)|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Civil Society Organization|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|Worldly|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Civil Society Organization|A Brand / Retailer|A Civil Society Organization|A Brand / Retailer|A Civil Society Organization|A Civil Society Organization|An Auditor / Certification Scheme / Service Provider|A Brand / Retailer|A Brand / Retailer|H&M Group (Processing Factories - H&M Group 2022)|A Brand / Retailer|A Brand / Retailer|Bangladesh Industrial Import Registration Certificate (IRC) [Public List] (Bangladesh Industrial IRC Facility List August 2022)|Fair Factories Clearinghouse (FFC Factory List Oct 2022)|A Brand / Retailer|A Civil Society Organization|A Brand / Retailer|Gap Inc. (Gap Inc. Facility List April 2023)|A Brand / Retailer|A Brand / Retailer|Next Plc (Next Tier 1 and Tier 2 Factory List March 2023)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Next Plc (Next Plc List August 2023)|A Brand / Retailer|Gap Inc. (Gap Inc. Facility List October 2023)|H&M Group (H&M Group Facilities list October2023)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|ZDHC Foundation (ZDHC Registered Facilities 21 February 2020)|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Multi-Stakeholder Initiative|A Civil Society Organization|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|An Auditor / Certification Scheme / Service Provider|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Esprit (Esprit Facility List March 2023)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|An Auditor / Certification Scheme / Service Provider|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Multi-Stakeholder Initiative|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|Nirapon Inc. (Nirapon Active Factories Nov 2023)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|PUMA (PUMA Facility List 2023)|H&M Group (H&M November Factory List)|MATALAN (Matalan Factory List Jan 2024)|Nirapon Inc. (Nirapon Active Factories February 2024 V2)|A Brand / Retailer|A Brand / Retailer|H&M Group (H&M April 2024 Facilities list)|International Accord Foundation (International Accord signatory Covered supplier list for Bangladesh May 2024)|Wikirate International e.V. (2020 Apparel Suppliers on Wikirate part 10)|H&M Group (H&M Feb 2024 Facilities list)|A Brand / Retailer|A Brand / Retailer|BESTSELLER (Tier 1 and Tier 0 January 2025)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|H&M Group (H&M Sept 2024 Facility list)|A Brand / Retailer|A Brand / Retailer|Next Plc (Next Plc Manufacturing Sites April 2024)|A Brand / Retailer|Gap Inc. (Gap Inc. Facility List April 2024)|Next Plc (Next Plc March 2024)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|H&M Group (H&M Nov 2024 Facility list)|H&M Group (H&M Dec 2024 Facility list)|BESTSELLER (Tier 1 and Tier 0 February 2025)|A Brand / Retailer|Gap Inc. (Gap Inc. Facility List March 2025)|G-STAR RAW (G-Star Manufacturing List December 2024)|A Civil Society Organization|SLCP (Social & Labor Convergence Program List 2025)|A Brand / Retailer|Asda (Asda facility list May 2025)|Next Plc (Next Plc Facility List February 2025)|PUMA (PUMA Facility List May 2025)|Kmart Australia (Kmart Australia Facility List May 2025)|VF Corporation (VF Corporation Factory List (FY25Q4))","1883|1883","DBLGROUP","Washing, Dyeing|Production or Processing","","Dyeing|Washing","Fabrics|Garments","False"
"BD2023292W4DJ92","2023-10-19","Hamza Textiles Ltd. Including  Washing Unit","Maymun Complex,Nayapara,Kashimpur,Gazipur, Bangladesh","BD","Bangladesh",23.9887791,90.3209478,"Textiles|Unspecified","Color City Ltd. (Claimed)|A Civil Society Organization|Partnership for Sustainable Textiles (PST) (PST Aug 2025 - H-P)|A Civil Society Organization|A Civil Society Organization|A Multi-Stakeholder Initiative|C&A (C&A Europe Facility List Sep 2025)|C&A (C&A Europe Facility List Sep 2025)|A Brand / Retailer|A Multi-Stakeholder Initiative|A Civil Society Organization|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|C&A (C&A Europe Facility List April 2025)|C&A Modas S/A (C&A Brazil Tier 2 Suppliers List June 2025)","1720","","","","","","False"
"BD2025073DG4ZD6","2025-03-14","Hana Textiles Ltd","PLOT NO. 20, BISCES INDUSTRIAL AREA","BD","Bangladesh",23.684994,90.356331,"Home Textiles|Textiles","Bangladesh Export Promotion Bureau [Public List]","","","","","","TERRY TOWEL","False"
"BD2025073H4MFVC","2025-03-14","Hana Textiles Ltd","ROAD-07, SECTOR-04, HOUSE-03","BD","Bangladesh",23.8621494,90.4009316,"Home Textiles|Textiles","Bangladesh Export Promotion Bureau [Public List]","","","","","","","False"
"BD2024246RXZV09","2024-09-02","Handa (Dhaka) Textile Co. Ltd.","Jamgora, Zirabo, Ashulia, Savar, Dhaka","BD","Bangladesh",23.9100121,90.29817039999999,"Apparel|Unspecified","Handa (Dhaka) Textile Co. Ltd. (Claimed)|Bangladesh Knitwear Manufacturers and Exporters Association (BKMEA) (BKMEA Member Factories Operational August 2025)|Worldly|Worldly","993","","","","","","False"
"BD2020221N3G5QK","2020-08-08","Hanjala Textiles Park Ltd.","(1st Floor), Khaisair, Daudpur, Rupganj, Narayanganj-1720","BD","Bangladesh",23.8694462,90.5352356,"Apparel","Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh: Export Oriented RMG factory List of Narayanganj, Bangladesh Feb 2019)|Mapped in Bangladesh (MiB) - BRAC University|An Academic / Researcher / Journalist / Student|An Academic / Researcher / Journalist / Student|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh: Export Oriented RMG factory List, Bangladesh May 2022)|Mapped in Bangladesh (MiB) - BRAC University (Mapped in Bangladesh Export Oriented RMG factory List, Bangladesh June 2025)","500","","Winding|Knitting|Trimming and Mending|Linking|Finishing and Packing","Warehousing / Distribution|Final Product Assembly|Textile or Material Production|Printing, Product Dyeing and Laundering","Packing|Linking|Knitting|Printing, Product Dyeing and Laundering","Mufflers|Jumpers|Pullover|Sweaters|Cardigans","False"
"BD20220959Q3CFR","2022-04-05","Hannan Knit and Textiles Ltd.","No. 888, old 505 Kalmeshor, National University, Board Bazar","BD","Bangladesh",23.9504063,90.38013199999999,"Apparel","A Brand / Retailer|A Civil Society Organization|BESTSELLER (Tier 1 and Tier 0 June 2025)|BESTSELLER (Tier 1 and Tier 0 June 2024)|BESTSELLER (Tier 1 and Tier 0 June 2024)|A Brand / Retailer|A Brand / Retailer|BESTSELLER (Tier 1 and Tier 0 August 2024)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|BESTSELLER (Tier 1 and Tier 0 October 2024)|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|A Brand / Retailer|BESTSELLER (Tier 1 and Tier 0 January 2025)|A Brand / Retailer|A Brand / Retailer|BESTSELLER (Tier 1 and Tier 0 February 2025)","1001-5000|1001-5000|1001-5000|1001-5000|0-5|0-5|0-5","","","","","Accessories|Accessories|Accessories|Accessories|Accessories|Accessories|Accessories","False"
